chip,event,threshold_db,all_iou,all_recall,all_precision,all_n_pos,cropland_iou,cropland_recall,cropland_precision,cropland_n_pos,open_water_iou,open_water_recall,open_water_precision,open_water_n_pos,vegetation_iou,vegetation_recall,vegetation_precision,vegetation_n_pos
India_952728,India,-15.840619087219238,0.0546800583575485,0.7754787961696307,0.055559639321768106,5848,0.05687042879171559,0.7777132907719094,0.05781011820874917,5169,0.8311688311688312,1.0,0.8311688311688312,64,0.011807028871875288,0.540084388185654,0.011926947446887812,237
India_956930,India,-16.85908317565918,0.34799830416086247,0.7165053870710295,0.4035652076192617,40096,0.3228448960152405,0.7001067235859125,0.37465686545441146,29047,0.9736369083283404,0.9824667472793228,0.9908536585365854,1654,0.35183790813881854,0.6895626509256775,0.4180561203741358,7454
India_979278,India,-18.326313018798828,0.14044209011837028,0.7899576972595181,0.14588994565217392,5437,0.03852047331233507,0.6601021152443471,0.03929998262984193,1371,0.7550213024954352,0.9320060105184073,0.7990338164251207,2662,0.22546161321671526,0.596401028277635,0.26605504587155965,1167
India_981708,India,-15.8984375,0.11478945652446518,0.8847863908757008,0.11653130330727907,10346,0.16157890893157087,0.8996645318694724,0.16454401784884262,9837,nan,nan,nan,0,0.009575421726020699,0.5717761557177615,0.009644586719198883,411
Pakistan_1027214,Pakistan,-20.867820739746094,0.35630753918885294,0.7798910766652702,0.39614410656906346,23870,0.0883042649860765,0.46489197530864196,0.09829513010849172,2592,0.7050933366299913,0.8303850913591031,0.8237290583477759,13737,0.35360824742268043,0.4471968709256845,0.6282051282051282,767
Pakistan_1036366,Pakistan,-20.91220474243164,0.47024059421927983,0.6422176156662109,0.637159235111364,22673,0.2571865777680621,0.41521086994882656,0.4032562125107112,5667,0.6628784350256172,0.7881271458633293,0.8066198141011108,9029,0.16334661354581673,0.18693009118541035,0.5642201834862385,658
Pakistan_132143,Pakistan,-16.146804809570312,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Pakistan_167553,Pakistan,-19.663299560546875,0.009106035948728263,0.6831275720164609,0.009144661941312571,1458,0.0,nan,0.0,0,nan,nan,nan,0,0.004232397075798384,0.9166666666666666,0.004234026173979984,12
Pakistan_210595,Pakistan,-18.78188705444336,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Pakistan_211386,Pakistan,-18.83843421936035,0.04199925219059386,0.7533168100306167,0.04258493085202829,6859,0.0679304897314376,0.8502824858757062,0.06875285518501599,354,nan,nan,nan,0,0.009946442234123947,0.2524271844660194,0.010248324793062672,103
Pakistan_246510,Pakistan,-21.52219581604004,0.08732114882506527,0.7784191416069267,0.08954696369283496,10741,0.0009038867128653209,0.22131147540983606,0.0009067705534658786,244,0.7044776119402985,0.7156937073540561,0.9782383419689119,1319,0.06564551422319474,0.29411764705882354,0.07792207792207792,102
Pakistan_246718,Pakistan,-18.978551864624023,0.21603464549442009,0.8893036721011732,0.22200456447318373,13126,0.0486138896827665,0.7183277027027027,0.04955860501704396,2368,0.8878566688785667,0.9651358499639336,0.9172760511882998,4159,0.14150129421915444,0.70995670995671,0.15018315018315018,231
Pakistan_336228,Pakistan,-18.76349639892578,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Pakistan_35915,Pakistan,-22.699676513671875,0.7052953657861558,0.8770578000420642,0.7826747201747202,52301,0.2117011073328102,0.5579044117647058,0.25437401781037194,4352,0.8698924403546726,0.9015378785486469,0.9612134271573348,31667,0.26851851851851855,0.6236559139784946,0.32044198895027626,93
Pakistan_366265,Pakistan,-19.09292221069336,0.0,0.0,0.0,2,0.0,0.0,0.0,2,nan,nan,nan,0,0.0,nan,0.0,0
Pakistan_401863,Pakistan,-20.240772247314453,0.02963195849953823,0.9073405535499398,0.029721899205707867,3324,1.3078049801213643e-05,0.2,1.3078733978550876e-05,5,0.841190237378803,0.9426751592356688,0.8865398167723749,2669,0.001765571358509073,0.17142857142857143,0.001780767708745548,105
Pakistan_43105,Pakistan,-20.187549591064453,0.0008009718458396188,0.22140221402214022,0.0008032343570108972,271,0.0016019223067681217,0.24896265560165975,0.001609701132156463,241,nan,nan,nan,0,0.0,0.0,0.0,23
Pakistan_474121,Pakistan,-20.304771423339844,0.11583100871551014,0.9011582143258743,0.11732154359665047,8893,0.0,nan,0.0,0,0.6801325689716947,0.9585910869839667,0.7007198228128461,7921,0.0021913109756097563,0.08424908424908426,0.0022447784501268787,273
Pakistan_528249,Pakistan,-17.900684356689453,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Pakistan_548910,Pakistan,-17.672134399414062,0.03043018741563157,0.845594649607444,0.030600218873642563,3439,0.06309031556039173,0.8459293843011381,0.0638236977676016,3427,nan,nan,nan,0,0.0,nan,0.0,0
Pakistan_65724,Pakistan,-19.057537078857422,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Pakistan_664885,Pakistan,-21.232704162597656,0.10134736651091049,0.9374737725556022,0.10203708778660821,2383,0.0,nan,0.0,0,0.3036563816773141,0.9374737725556022,0.30993340732519425,2383,0.0,nan,0.0,0
Pakistan_667363,Pakistan,-19.578861236572266,0.023873990029224686,0.911402789171452,0.023929525286465064,1219,0.0,0.0,0.0,63,nan,nan,nan,0,0.0,0.0,0.0,1
Pakistan_694942,Pakistan,-22.780792236328125,0.23755695253474826,0.8915101996645203,0.24462888450060133,18481,0.3613628365300018,0.8950207016779255,0.37735719043572136,18356,nan,nan,nan,0,0.01729106628242075,0.2222222222222222,0.018404907975460124,27
