chip,event,threshold_db,all_iou,all_recall,all_precision,all_n_pos,cropland_iou,cropland_recall,cropland_precision,cropland_n_pos,open_water_iou,open_water_recall,open_water_precision,open_water_n_pos,vegetation_iou,vegetation_recall,vegetation_precision,vegetation_n_pos
Somalia_12849,Somalia,-14.769048690795898,0.19788026057284666,0.5145461389546139,0.24330303222935604,37192,0.26576787807737395,0.5348274845178413,0.34567148248389434,33910,0.24193548387096775,0.7142857142857143,0.26785714285714285,21,0.03456931793731621,0.29882207067575944,0.037620980330939746,3226
Somalia_166342,Somalia,-12.127689361572266,8.243003750566706e-05,0.6666666666666666,8.24334350012365e-05,12,nan,nan,nan,0,nan,nan,nan,0,8.587376556462001e-05,0.6666666666666666,8.587745287474773e-05,12
Somalia_167787,Somalia,-14.025256156921387,0.0020026389915683285,0.9511111111111111,0.002002845163222522,225,0.0026268928151955647,0.9541284403669725,0.0026272246150737012,218,nan,nan,nan,0,0.00021830883423082522,0.8571428571428571,0.00021831677764436196,7
Somalia_195014,Somalia,-11.322746276855469,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Somalia_205466,Somalia,-11.904607772827148,0.0005592561892682732,0.6021505376344086,0.000559462915601023,93,0.00735023888276369,0.8695652173913043,0.007358351729212656,23,nan,nan,nan,0,0.00036956432472385334,0.5142857142857142,0.00036969335989648586,70
Somalia_230192,Somalia,-13.942509651184082,0.0004899789874395771,0.896551724137931,0.0004900066904759661,58,0.002976190476190476,0.9767441860465116,0.002976401388987315,43,nan,nan,nan,0,0.00010869447071227486,0.6666666666666666,0.0001087003782773164,15
Somalia_256539,Somalia,-11.212032318115234,0.0001513271390091099,0.6521739130434783,0.000151339353276497,23,0.00020316256391155656,0.6666666666666666,0.00020318320352184218,18,0.0,nan,0.0,0,7.639030352413934e-05,0.6,7.639419404125286e-05,5
Somalia_295782,Somalia,-13.429471969604492,0.11337418471322795,0.6015764517519552,0.12257829753061635,16239,0.11377540615865679,0.6335762278792467,0.1217892745397657,10567,0.28661527680448495,0.5704323570432357,0.36550491510277033,717,0.10301507537688442,0.5378405650857719,0.113019508057676,4955
Somalia_322855,Somalia,-11.854266166687012,0.442510842521719,0.7275409616201355,0.5304087086891337,44737,0.604833849862259,0.730118729053545,0.7789943452710943,38491,nan,nan,nan,0,0.16408874450884123,0.7116554594940762,0.17577507118000632,6246
Somalia_32375,Somalia,-13.935218811035156,0.0,0.0,0.0,1,0.0,nan,0.0,0,nan,nan,nan,0,0.0,0.0,0.0,1
Somalia_371421,Somalia,-12.855351448059082,0.14356766047706557,0.45282311551992616,0.17370190924979537,34678,0.40548020193418893,0.4825726591624742,0.7173679113311094,27629,nan,nan,nan,0,0.04738483685220729,0.3362179032486878,0.05227518362485387,7049
Somalia_60129,Somalia,-12.205190658569336,0.0030450036407652227,0.4756277695716396,0.003055260361317747,677,0.0,nan,0.0,0,nan,nan,nan,0,0.0013727399655055087,0.42391304347826086,0.0013753056234718827,276
Somalia_61368,Somalia,-11.594562530517578,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Somalia_626316,Somalia,-15.791436195373535,0.27077670562652895,0.7336033506696736,0.3003052226995252,21727,0.4352540448481408,0.7297040068525745,0.518917089678511,21014,nan,nan,nan,0,0.025724976613657625,0.8485273492286115,0.02584365655702691,713
Somalia_649376,Somalia,-12.759794235229492,0.028225340391594814,0.4707923655292076,0.02915020352619579,5187,0.08880545552064976,0.5760437375745527,0.09501557632398754,4024,nan,nan,nan,0,0.002057101146336203,0.10662080825451418,0.0020931802835921676,1163
Somalia_685158,Somalia,-12.373675346374512,0.1864555969687384,0.5368258493703968,0.22220218973316724,25254,0.3527620218502892,0.530128070543775,0.5132322452132201,23815,0.8306772908366534,0.9065217391304348,0.9084967320261438,460,0.014167812929848693,0.526046986721144,0.014351000390124283,979
Somalia_699062,Somalia,-11.741605758666992,0.03205912523327525,0.7884498480243161,0.03233728511412793,3290,0.24014069494777232,0.7933098591549296,0.25616827743035814,2840,nan,nan,nan,0,0.004718580470162749,0.7539503386004515,0.004725857799787761,443
Somalia_7931,Somalia,-10.044961929321289,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Somalia_886726,Somalia,-14.327680587768555,0.44708499593912215,0.6102054340622929,0.6258140253320976,82995,0.7306473016809201,0.7616723667524882,0.9471948771862755,26023,nan,nan,nan,0,0.35876991840582917,0.5410201502492452,0.5157452647078509,56972
Somalia_93023,Somalia,-13.572823524475098,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Somalia_94102,Somalia,-12.060304641723633,0.11488755249889333,0.8382700488419725,0.11749182934369755,12694,0.7376375447434708,0.8855642209135763,0.8153575615474795,6283,nan,nan,nan,0,0.06303073943487113,0.7919201372640774,0.0640922059231954,6411
Somalia_970508,Somalia,-14.046698570251465,0.17306918552296285,0.4740239294710327,0.21420441071852028,38112,0.46358985932445645,0.5498304782298359,0.7471961200363747,22416,0.7106870229007634,0.7790794979079498,0.890057361376673,1195,0.08934210037519967,0.34709193245778613,0.10739004242018307,13858
Somalia_989553,Somalia,-11.678483963012695,0.0009220259424571991,0.01907238838318162,0.0009679264375907431,2307,0.0,nan,0.0,0,nan,nan,nan,0,0.0011651925215825432,0.01907238838318162,0.00123947153440942,2307
