chip,event,threshold_db,all_iou,all_recall,all_precision,all_n_pos,cropland_iou,cropland_recall,cropland_precision,cropland_n_pos,open_water_iou,open_water_recall,open_water_precision,open_water_n_pos,vegetation_iou,vegetation_recall,vegetation_precision,vegetation_n_pos
Sri-Lanka_132922,Sri-Lanka,-19.6484375,0.1893608209470342,0.6918679594238637,0.20680123963481029,17843,0.20631920580374188,0.7296111261139616,0.22340051679586564,14812,0.8,1.0,0.8,52,0.08785062811908449,0.4946705426356589,0.09651195765195197,2064
Sri-Lanka_135713,Sri-Lanka,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,0.0,nan,0.0,0,0.0,nan,0.0,0
Sri-Lanka_14484,Sri-Lanka,-19.6484375,0.22340281231631776,0.25425822055266817,0.648,38866,0.22659089046148803,0.24360367770173016,0.7644022490552125,34043,0.375,0.46408839779005523,0.6614173228346457,362,0.1923255454123472,0.2961639266142483,0.3542319749216301,4197
Sri-Lanka_152185,Sri-Lanka,-19.6484375,0.09819862904511398,0.8407643312101911,0.10005955926146516,2198,0.00882825040128411,0.9166666666666666,0.008835341365461847,12,0.8697916666666666,0.907608695652174,0.9542857142857143,552,0.06914995224450812,0.8153153153153153,0.07025033960799534,1332
Sri-Lanka_163406,Sri-Lanka,-19.6484375,0.1369790377885397,0.7642998027613412,0.14302059496567507,5070,0.04213298222514812,0.5663716814159292,0.04353741496598639,113,0.965990126165661,0.9821528165086447,0.983249581239531,1793,0.08335759743771058,0.6441658630665381,0.0873811807796285,3111
Sri-Lanka_178753,Sri-Lanka,-19.6484375,0.053144129104062326,0.2961240310077519,0.06082802547770701,645,0.18796992481203006,0.39577836411609496,0.26362038664323373,379,nan,nan,nan,0,0.0146900752418488,0.15413533834586465,0.01597817614964926,266
Sri-Lanka_233609,Sri-Lanka,-19.6484375,0.0946854517197108,0.8150356259997091,0.09676472619294248,6877,0.05853638008668939,0.8035817446562681,0.05938607351748282,3462,0.9195519348268839,0.9699248120300752,0.9465408805031447,1862,0.10866485013623978,0.6637816245006658,0.11499423298731257,1502
Sri-Lanka_236030,Sri-Lanka,-19.6484375,0.24330691796958664,0.663164039696439,0.2776148582600195,1713,0.0,nan,0.0,0,0.8273921200750469,0.84,0.9821826280623608,525,0.14266595289079229,0.5799782372143635,0.1591044776119403,919
Sri-Lanka_236628,Sri-Lanka,-19.6484375,0.14393153526970953,0.5404089581304771,0.16400709219858156,3081,0.017784304127916463,0.6089385474860335,0.017989767288331408,179,0.8910463861920173,0.9116997792494481,0.9752066115702479,906,0.16507936507936508,0.3650952858575727,0.23155216284987276,1994
Sri-Lanka_249079,Sri-Lanka,-19.6484375,0.0004918839153959665,0.2727272727272727,0.0004925299622393696,11,0.0,nan,0.0,0,nan,nan,nan,0,0.0,0.0,0.0,4
Sri-Lanka_31559,Sri-Lanka,-19.6484375,0.006487488415199258,0.07543103448275862,0.007047925896093436,464,0.027777777777777776,1.0,0.027777777777777776,2,nan,nan,nan,0,0.0061057050181263115,0.06956521739130435,0.0066486598794930395,460
Sri-Lanka_321316,Sri-Lanka,-19.6484375,0.5954996329810385,0.9460089778649192,0.6164506996792436,96905,0.002888265390328437,0.36082474226804123,0.0029031187790311878,97,0.9745360572103282,0.9910734514477321,0.9831658912637943,88276,0.07467606274153217,0.454797175688772,0.08201837611105563,7223
Sri-Lanka_377277,Sri-Lanka,-19.6484375,0.3099159663865546,0.7502034174125305,0.34557721139430286,8603,0.11771574142872307,0.5291030534351145,0.1314915816931468,2096,0.8248912097476067,0.922522873272338,0.8862913783429961,5137,0.1322056532383708,0.441635687732342,0.15873864243719935,1345
Sri-Lanka_400518,Sri-Lanka,-19.6484375,0.30379984951091044,0.6785714285714286,0.35486706218413533,2380,0.22004204625087595,0.5847299813780261,0.260797342192691,537,0.8586156111929307,0.8649851632047477,0.9914965986394558,674,0.2246929970129439,0.6126696832579186,0.2618955512572534,1105
